"BehaviorSpace results (NetLogo 6.3.0)"
"project-upgraded.nlogo"
"upgraded-model-less-trap-percentage-0.0-plus-camouflage-100"
"10/29/2022 02:46:20:023 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","yellow-food-percentage","n-shelter","expert-kill-basic-min-energy","n-basic-agent","n-expert-agent","green-food-percentage","basic-agent-camouflage-percentage","trap-percentage","[step]","count basic-agent","count expert-agent"
"19","2.5","5","101","18","18","7","100","0","541","1","18"
"18","2.5","5","101","18","18","7","100","0","622","2","18"
"19","2.5","5","101","18","18","7","100","0","542","1","18"
"18","2.5","5","101","18","18","7","100","0","623","2","18"
"19","2.5","5","101","18","18","7","100","0","543","1","18"
"19","2.5","5","101","18","18","7","100","0","544","1","18"
"19","2.5","5","101","18","18","7","100","0","545","1","18"
"19","2.5","5","101","18","18","7","100","0","546","1","18"
"19","2.5","5","101","18","18","7","100","0","547","1","18"
"19","2.5","5","101","18","18","7","100","0","548","1","18"
"19","2.5","5","101","18","18","7","100","0","549","1","18"
"19","2.5","5","101","18","18","7","100","0","550","1","18"
"19","2.5","5","101","18","18","7","100","0","551","1","18"
"19","2.5","5","101","18","18","7","100","0","552","1","18"
"19","2.5","5","101","18","18","7","100","0","553","1","18"
"19","2.5","5","101","18","18","7","100","0","554","1","18"
"19","2.5","5","101","18","18","7","100","0","555","1","18"
"19","2.5","5","101","18","18","7","100","0","556","1","18"
"19","2.5","5","101","18","18","7","100","0","557","1","18"
"19","2.5","5","101","18","18","7","100","0","558","1","18"
"19","2.5","5","101","18","18","7","100","0","559","1","18"
"19","2.5","5","101","18","18","7","100","0","560","1","18"
"19","2.5","5","101","18","18","7","100","0","561","1","18"
"19","2.5","5","101","18","18","7","100","0","562","1","18"
"19","2.5","5","101","18","18","7","100","0","563","1","18"
"19","2.5","5","101","18","18","7","100","0","564","1","18"
"19","2.5","5","101","18","18","7","100","0","565","1","18"
"19","2.5","5","101","18","18","7","100","0","566","1","18"
"19","2.5","5","101","18","18","7","100","0","567","1","18"
"19","2.5","5","101","18","18","7","100","0","568","1","18"
"19","2.5","5","101","18","18","7","100","0","569","1","18"
"19","2.5","5","101","18","18","7","100","0","570","1","18"
"19","2.5","5","101","18","18","7","100","0","571","1","18"
"19","2.5","5","101","18","18","7","100","0","572","1","18"
"19","2.5","5","101","18","18","7","100","0","573","1","18"
"19","2.5","5","101","18","18","7","100","0","574","1","18"
"19","2.5","5","101","18","18","7","100","0","575","1","18"
"19","2.5","5","101","18","18","7","100","0","576","1","18"
"19","2.5","5","101","18","18","7","100","0","577","1","18"
"19","2.5","5","101","18","18","7","100","0","578","1","18"
"19","2.5","5","101","18","18","7","100","0","579","1","18"
"19","2.5","5","101","18","18","7","100","0","580","1","18"
"19","2.5","5","101","18","18","7","100","0","581","1","18"
"19","2.5","5","101","18","18","7","100","0","582","1","18"
"19","2.5","5","101","18","18","7","100","0","583","1","18"
"19","2.5","5","101","18","18","7","100","0","584","1","18"
"19","2.5","5","101","18","18","7","100","0","585","1","18"
"19","2.5","5","101","18","18","7","100","0","586","1","18"
"19","2.5","5","101","18","18","7","100","0","587","1","18"
"19","2.5","5","101","18","18","7","100","0","588","1","18"
"19","2.5","5","101","18","18","7","100","0","589","1","18"
"19","2.5","5","101","18","18","7","100","0","590","1","18"
"19","2.5","5","101","18","18","7","100","0","591","1","18"
"19","2.5","5","101","18","18","7","100","0","592","1","18"
"19","2.5","5","101","18","18","7","100","0","593","1","18"
"19","2.5","5","101","18","18","7","100","0","594","1","18"
"19","2.5","5","101","18","18","7","100","0","595","1","18"
"19","2.5","5","101","18","18","7","100","0","596","1","18"
"19","2.5","5","101","18","18","7","100","0","597","1","18"
"19","2.5","5","101","18","18","7","100","0","598","1","18"
"19","2.5","5","101","18","18","7","100","0","599","1","18"
"19","2.5","5","101","18","18","7","100","0","600","1","18"
"19","2.5","5","101","18","18","7","100","0","601","1","18"
"19","2.5","5","101","18","18","7","100","0","602","1","18"
"19","2.5","5","101","18","18","7","100","0","603","1","18"
"19","2.5","5","101","18","18","7","100","0","604","1","18"
"19","2.5","5","101","18","18","7","100","0","605","1","18"
"19","2.5","5","101","18","18","7","100","0","606","1","18"
"19","2.5","5","101","18","18","7","100","0","607","1","18"
"19","2.5","5","101","18","18","7","100","0","608","1","18"
"19","2.5","5","101","18","18","7","100","0","609","1","18"
"19","2.5","5","101","18","18","7","100","0","610","1","18"
"19","2.5","5","101","18","18","7","100","0","611","1","18"
"19","2.5","5","101","18","18","7","100","0","612","1","18"
"19","2.5","5","101","18","18","7","100","0","613","1","18"
"19","2.5","5","101","18","18","7","100","0","614","1","18"
"19","2.5","5","101","18","18","7","100","0","615","1","18"
"19","2.5","5","101","18","18","7","100","0","616","1","18"
"19","2.5","5","101","18","18","7","100","0","617","1","18"
"19","2.5","5","101","18","18","7","100","0","618","1","18"
"19","2.5","5","101","18","18","7","100","0","619","1","18"
"19","2.5","5","101","18","18","7","100","0","620","1","18"
"19","2.5","5","101","18","18","7","100","0","621","1","18"
"19","2.5","5","101","18","18","7","100","0","622","1","18"
"19","2.5","5","101","18","18","7","100","0","623","1","18"
"19","2.5","5","101","18","18","7","100","0","624","1","18"
"19","2.5","5","101","18","18","7","100","0","625","1","18"
"19","2.5","5","101","18","18","7","100","0","626","1","18"
"19","2.5","5","101","18","18","7","100","0","627","1","18"
"19","2.5","5","101","18","18","7","100","0","628","1","18"
"19","2.5","5","101","18","18","7","100","0","629","1","18"
"19","2.5","5","101","18","18","7","100","0","630","1","18"
"19","2.5","5","101","18","18","7","100","0","631","1","18"
"19","2.5","5","101","18","18","7","100","0","632","1","18"
"19","2.5","5","101","18","18","7","100","0","633","1","18"
"19","2.5","5","101","18","18","7","100","0","634","1","18"
"19","2.5","5","101","18","18","7","100","0","635","1","18"
"19","2.5","5","101","18","18","7","100","0","636","1","18"
"19","2.5","5","101","18","18","7","100","0","637","1","18"
"19","2.5","5","101","18","18","7","100","0","638","1","18"
"19","2.5","5","101","18","18","7","100","0","639","1","18"
"19","2.5","5","101","18","18","7","100","0","640","1","18"
"19","2.5","5","101","18","18","7","100","0","641","1","18"
"19","2.5","5","101","18","18","7","100","0","642","1","18"
"19","2.5","5","101","18","18","7","100","0","643","1","18"
"19","2.5","5","101","18","18","7","100","0","644","1","18"
"19","2.5","5","101","18","18","7","100","0","645","1","18"
"19","2.5","5","101","18","18","7","100","0","646","1","18"
"19","2.5","5","101","18","18","7","100","0","647","1","18"
"19","2.5","5","101","18","18","7","100","0","648","1","18"
"19","2.5","5","101","18","18","7","100","0","649","1","18"
"19","2.5","5","101","18","18","7","100","0","650","1","18"
"19","2.5","5","101","18","18","7","100","0","651","1","18"
"19","2.5","5","101","18","18","7","100","0","652","1","18"
"19","2.5","5","101","18","18","7","100","0","653","1","18"
"19","2.5","5","101","18","18","7","100","0","654","1","18"
"19","2.5","5","101","18","18","7","100","0","655","1","18"
"19","2.5","5","101","18","18","7","100","0","656","1","18"
"1","2.5","5","101","18","18","7","100","0","72","18","18"
"19","2.5","5","101","18","18","7","100","0","657","1","18"
"19","2.5","5","101","18","18","7","100","0","658","1","18"
"19","2.5","5","101","18","18","7","100","0","659","1","18"
"19","2.5","5","101","18","18","7","100","0","660","1","18"
"19","2.5","5","101","18","18","7","100","0","661","1","18"
"19","2.5","5","101","18","18","7","100","0","662","1","18"
"19","2.5","5","101","18","18","7","100","0","663","1","18"
"19","2.5","5","101","18","18","7","100","0","664","1","18"
"19","2.5","5","101","18","18","7","100","0","665","1","18"
"19","2.5","5","101","18","18","7","100","0","666","1","18"
"19","2.5","5","101","18","18","7","100","0","667","1","18"
"19","2.5","5","101","18","18","7","100","0","668","1","18"
"19","2.5","5","101","18","18","7","100","0","669","1","18"
"19","2.5","5","101","18","18","7","100","0","670","1","18"
"19","2.5","5","101","18","18","7","100","0","671","1","18"
"19","2.5","5","101","18","18","7","100","0","672","1","18"
"19","2.5","5","101","18","18","7","100","0","673","1","18"
"19","2.5","5","101","18","18","7","100","0","674","1","18"
"19","2.5","5","101","18","18","7","100","0","675","1","18"
"19","2.5","5","101","18","18","7","100","0","676","1","18"
"19","2.5","5","101","18","18","7","100","0","677","1","18"
"19","2.5","5","101","18","18","7","100","0","678","1","18"
"19","2.5","5","101","18","18","7","100","0","679","1","18"
"19","2.5","5","101","18","18","7","100","0","680","1","18"
"19","2.5","5","101","18","18","7","100","0","681","1","18"
"19","2.5","5","101","18","18","7","100","0","682","1","18"
"19","2.5","5","101","18","18","7","100","0","683","1","18"
"19","2.5","5","101","18","18","7","100","0","684","1","18"
"19","2.5","5","101","18","18","7","100","0","685","1","18"
"19","2.5","5","101","18","18","7","100","0","686","1","18"
"19","2.5","5","101","18","18","7","100","0","687","1","18"
"19","2.5","5","101","18","18","7","100","0","688","1","18"
"19","2.5","5","101","18","18","7","100","0","689","1","18"
"19","2.5","5","101","18","18","7","100","0","690","1","18"
"19","2.5","5","101","18","18","7","100","0","691","1","18"
"19","2.5","5","101","18","18","7","100","0","692","1","18"
"19","2.5","5","101","18","18","7","100","0","693","1","18"
"19","2.5","5","101","18","18","7","100","0","694","1","18"
"19","2.5","5","101","18","18","7","100","0","695","1","18"
"19","2.5","5","101","18","18","7","100","0","696","1","18"
"19","2.5","5","101","18","18","7","100","0","697","1","18"
"19","2.5","5","101","18","18","7","100","0","698","1","18"
"19","2.5","5","101","18","18","7","100","0","699","1","18"
"19","2.5","5","101","18","18","7","100","0","700","1","18"
"19","2.5","5","101","18","18","7","100","0","701","1","18"
"19","2.5","5","101","18","18","7","100","0","702","1","18"
"19","2.5","5","101","18","18","7","100","0","703","1","18"
"19","2.5","5","101","18","18","7","100","0","704","1","18"
"19","2.5","5","101","18","18","7","100","0","705","1","18"
"19","2.5","5","101","18","18","7","100","0","706","1","18"
"19","2.5","5","101","18","18","7","100","0","707","1","18"
"19","2.5","5","101","18","18","7","100","0","708","1","18"
"19","2.5","5","101","18","18","7","100","0","709","1","18"
"19","2.5","5","101","18","18","7","100","0","710","1","18"
"19","2.5","5","101","18","18","7","100","0","711","1","18"
"19","2.5","5","101","18","18","7","100","0","712","1","18"
"19","2.5","5","101","18","18","7","100","0","713","1","18"
"19","2.5","5","101","18","18","7","100","0","714","1","18"
"19","2.5","5","101","18","18","7","100","0","715","1","18"
"19","2.5","5","101","18","18","7","100","0","716","1","18"
"19","2.5","5","101","18","18","7","100","0","717","1","18"
"19","2.5","5","101","18","18","7","100","0","718","1","18"
"19","2.5","5","101","18","18","7","100","0","719","1","18"
"19","2.5","5","101","18","18","7","100","0","720","1","18"
"19","2.5","5","101","18","18","7","100","0","721","1","18"
"19","2.5","5","101","18","18","7","100","0","722","1","18"
"19","2.5","5","101","18","18","7","100","0","723","1","18"
"19","2.5","5","101","18","18","7","100","0","724","1","18"
"19","2.5","5","101","18","18","7","100","0","725","1","18"
"19","2.5","5","101","18","18","7","100","0","726","1","18"
"19","2.5","5","101","18","18","7","100","0","727","1","18"
"19","2.5","5","101","18","18","7","100","0","728","1","18"
"19","2.5","5","101","18","18","7","100","0","729","1","18"
"19","2.5","5","101","18","18","7","100","0","730","1","18"
"19","2.5","5","101","18","18","7","100","0","731","1","18"
"19","2.5","5","101","18","18","7","100","0","732","1","18"
"19","2.5","5","101","18","18","7","100","0","733","1","18"
"19","2.5","5","101","18","18","7","100","0","734","1","18"
"19","2.5","5","101","18","18","7","100","0","735","1","18"
"19","2.5","5","101","18","18","7","100","0","736","1","18"
"19","2.5","5","101","18","18","7","100","0","737","1","18"
"19","2.5","5","101","18","18","7","100","0","738","1","18"
"19","2.5","5","101","18","18","7","100","0","739","1","18"
"19","2.5","5","101","18","18","7","100","0","740","1","18"
"19","2.5","5","101","18","18","7","100","0","741","1","18"
"19","2.5","5","101","18","18","7","100","0","742","1","18"
"19","2.5","5","101","18","18","7","100","0","743","1","18"
"19","2.5","5","101","18","18","7","100","0","744","1","18"
"19","2.5","5","101","18","18","7","100","0","745","1","18"
"19","2.5","5","101","18","18","7","100","0","746","1","18"
"19","2.5","5","101","18","18","7","100","0","747","1","18"
"19","2.5","5","101","18","18","7","100","0","748","1","18"
"19","2.5","5","101","18","18","7","100","0","749","1","18"
"19","2.5","5","101","18","18","7","100","0","750","1","18"
"19","2.5","5","101","18","18","7","100","0","751","1","18"
"19","2.5","5","101","18","18","7","100","0","752","1","18"
"19","2.5","5","101","18","18","7","100","0","753","1","18"
"19","2.5","5","101","18","18","7","100","0","754","1","18"
"19","2.5","5","101","18","18","7","100","0","755","1","18"
"19","2.5","5","101","18","18","7","100","0","756","1","18"
"19","2.5","5","101","18","18","7","100","0","757","1","18"
"19","2.5","5","101","18","18","7","100","0","758","1","18"
"19","2.5","5","101","18","18","7","100","0","759","1","18"
"19","2.5","5","101","18","18","7","100","0","760","1","18"
"19","2.5","5","101","18","18","7","100","0","761","1","18"
"19","2.5","5","101","18","18","7","100","0","762","1","18"
"19","2.5","5","101","18","18","7","100","0","763","1","18"
"19","2.5","5","101","18","18","7","100","0","764","1","18"
"19","2.5","5","101","18","18","7","100","0","765","1","18"
"19","2.5","5","101","18","18","7","100","0","766","1","18"
"19","2.5","5","101","18","18","7","100","0","767","1","18"
"19","2.5","5","101","18","18","7","100","0","768","1","18"
"19","2.5","5","101","18","18","7","100","0","769","1","18"
"19","2.5","5","101","18","18","7","100","0","770","1","18"
"19","2.5","5","101","18","18","7","100","0","771","1","18"
"19","2.5","5","101","18","18","7","100","0","772","1","18"
"19","2.5","5","101","18","18","7","100","0","773","1","18"
"19","2.5","5","101","18","18","7","100","0","774","1","18"
"19","2.5","5","101","18","18","7","100","0","775","1","18"
"19","2.5","5","101","18","18","7","100","0","776","1","18"
"19","2.5","5","101","18","18","7","100","0","777","1","18"
"19","2.5","5","101","18","18","7","100","0","778","1","18"
"19","2.5","5","101","18","18","7","100","0","779","1","18"
"19","2.5","5","101","18","18","7","100","0","780","1","18"
"19","2.5","5","101","18","18","7","100","0","781","1","18"
"19","2.5","5","101","18","18","7","100","0","782","1","18"
"19","2.5","5","101","18","18","7","100","0","783","1","18"
"19","2.5","5","101","18","18","7","100","0","784","1","18"
"19","2.5","5","101","18","18","7","100","0","785","1","18"
"19","2.5","5","101","18","18","7","100","0","786","1","18"
"19","2.5","5","101","18","18","7","100","0","787","1","18"
"19","2.5","5","101","18","18","7","100","0","788","1","18"
"19","2.5","5","101","18","18","7","100","0","789","1","18"
"19","2.5","5","101","18","18","7","100","0","790","1","18"
"19","2.5","5","101","18","18","7","100","0","791","1","18"
"19","2.5","5","101","18","18","7","100","0","792","1","18"
"19","2.5","5","101","18","18","7","100","0","793","1","18"
"19","2.5","5","101","18","18","7","100","0","794","1","18"
