"BehaviorSpace results (NetLogo 6.3.0)"
"project.nlogo"
"Experiencia05"
"10/18/2022 10:59:11:574 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","yellow-food-percentage","n-shelter","n-basic-agent","green-food-percentage","n-expert-agent","trap-percentage","[step]","count basic-agent","count expert-agent"
"1","0","0","5","0","5","0.4","67","2","5"
"1","0","0","5","0","5","0.4","68","2","4"
"1","0","0","5","0","5","0.4","69","2","4"
"1","0","0","5","0","5","0.4","70","2","4"
"1","0","0","5","0","5","0.4","71","2","4"
"1","0","0","5","0","5","0.4","72","2","4"
"1","0","0","5","0","5","0.4","73","2","4"
"1","0","0","5","0","5","0.4","74","2","4"
"1","0","0","5","0","5","0.4","75","2","4"
"1","0","0","5","0","5","0.4","76","2","4"
"1","0","0","5","0","5","0.4","77","2","4"
"1","0","0","5","0","5","0.4","78","2","4"
"1","0","0","5","0","5","0.4","79","1","4"
"1","0","0","5","0","5","0.4","80","1","4"
"1","0","0","5","0","5","0.4","81","1","4"
"1","0","0","5","0","5","0.4","82","1","4"
"1","0","0","5","0","5","0.4","83","1","4"
"1","0","0","5","0","5","0.4","84","1","4"
"1","0","0","5","0","5","0.4","85","1","4"
"1","0","0","5","0","5","0.4","86","1","4"
"1","0","0","5","0","5","0.4","87","1","4"
"1","0","0","5","0","5","0.4","88","1","4"
"1","0","0","5","0","5","0.4","89","1","4"
"1","0","0","5","0","5","0.4","90","1","4"
"1","0","0","5","0","5","0.4","91","1","4"
"1","0","0","5","0","5","0.4","92","1","4"
"1","0","0","5","0","5","0.4","93","1","4"
"1","0","0","5","0","5","0.4","94","1","4"
"1","0","0","5","0","5","0.4","95","1","4"
"1","0","0","5","0","5","0.4","96","1","4"
"1","0","0","5","0","5","0.4","97","1","4"
"1","0","0","5","0","5","0.4","98","1","4"
"1","0","0","5","0","5","0.4","99","1","4"
"1","0","0","5","0","5","0.4","100","0","3"
"1","0","0","5","0","5","0.4","101","0","3"
"1","0","0","5","0","5","0.4","102","0","3"
"1","0","0","5","0","5","0.4","103","0","3"
"1","0","0","5","0","5","0.4","104","0","3"
"1","0","0","5","0","5","0.4","105","0","3"
"1","0","0","5","0","5","0.4","106","0","3"
"1","0","0","5","0","5","0.4","107","0","2"
"1","0","0","5","0","5","0.4","108","0","2"
"1","0","0","5","0","5","0.4","109","0","2"
"1","0","0","5","0","5","0.4","110","0","2"
"1","0","0","5","0","5","0.4","111","0","2"
"1","0","0","5","0","5","0.4","112","0","2"
"1","0","0","5","0","5","0.4","113","0","2"
"1","0","0","5","0","5","0.4","114","0","2"
"1","0","0","5","0","5","0.4","115","0","2"
"1","0","0","5","0","5","0.4","116","0","2"
"1","0","0","5","0","5","0.4","117","0","2"
"1","0","0","5","0","5","0.4","118","0","2"
"1","0","0","5","0","5","0.4","119","0","2"
"1","0","0","5","0","5","0.4","120","0","2"
"1","0","0","5","0","5","0.4","121","0","2"
"1","0","0","5","0","5","0.4","122","0","2"
"1","0","0","5","0","5","0.4","123","0","2"
"1","0","0","5","0","5","0.4","124","0","2"
"1","0","0","5","0","5","0.4","125","0","2"
"1","0","0","5","0","5","0.4","126","0","1"
"1","0","0","5","0","5","0.4","127","0","1"
"1","0","0","5","0","5","0.4","128","0","1"
"1","0","0","5","0","5","0.4","129","0","1"
"1","0","0","5","0","5","0.4","130","0","1"
"1","0","0","5","0","5","0.4","131","0","1"
"1","0","0","5","0","5","0.4","132","0","1"
"1","0","0","5","0","5","0.4","133","0","1"
"1","0","0","5","0","5","0.4","134","0","1"
"1","0","0","5","0","5","0.4","135","0","1"
"1","0","0","5","0","5","0.4","136","0","1"
"1","0","0","5","0","5","0.4","137","0","1"
"1","0","0","5","0","5","0.4","138","0","1"
"1","0","0","5","0","5","0.4","139","0","1"
"1","0","0","5","0","5","0.4","140","0","1"
"1","0","0","5","0","5","0.4","141","0","1"
"1","0","0","5","0","5","0.4","142","0","1"
"1","0","0","5","0","5","0.4","143","0","1"
"1","0","0","5","0","5","0.4","144","0","1"
"1","0","0","5","0","5","0.4","145","0","1"
