"[all run data]","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent"
,"1","10","5","12","3","12","3","14","5","13","2","13","6","7","3","14","5","9","5","7","5","10","1","11","4","11","6","12","1","11","1","14","4","14","3","14","3","14","3","12"
,"1","10","5","12","3","12","3","14","5","13","2","13","6","7","3","14","5","9","5","7","5","10","1","11","4","11","6","12","1","11","1","14","4","14","3","14","3","14","3","12"
,"1","10","5","12","3","12","3","14","5","13","2","13","6","7","3","14","5","8","5","7","5","10","1","11","4","11","6","12","1","11","1","14","4","14","3","14","3","14","2","12"
,"1","10","5","11","3","12","3","14","5","13","2","13","6","7","3","14","5","8","5","7","5","10","1","11","4","11","5","12","1","11","1","14","4","14","3","14","3","14","2","12"
,"1","10","5","11","3","12","3","14","5","13","2","13","6","7","3","14","5","8","5","7","5","10","1","10","4","11","5","12","1","11","1","14","4","14","3","14","3","14","2","12"
,"1","10","3","11","3","12","3","14","5","13","2","13","6","7","3","14","5","8","5","7","5","10","1","10","4","11","5","12","1","11","1","14","3","14","3","14","3","14","2","12"
,"1","10","3","11","3","12","3","14","5","13","2","13","5","7","3","14","5","8","4","7","5","10","1","10","4","11","5","12","1","10","1","14","3","14","3","13","3","14","2","12"
,"1","10","3","11","3","12","3","13","5","13","2","13","5","7","3","14","5","8","4","7","5","10","1","10","4","11","5","12","1","10","1","14","3","14","3","13","3","14","2","12"
,"1","10","3","11","3","12","3","13","5","13","2","13","5","7","3","14","5","8","4","7","5","10","1","10","4","11","5","12","1","10","1","14","3","14","3","13","3","14","2","12"
,"1","10","3","11","2","12","3","13","5","13","2","13","4","7","3","14","5","8","4","7","4","10","1","10","4","11","5","12","1","10","1","14","3","14","3","13","3","14","2","12"
,"1","10","3","10","2","12","3","13","5","13","2","13","4","7","3","14","5","8","4","7","4","10","1","10","3","11","5","12","1","10","1","14","3","13","3","13","3","14","2","12"
,"1","10","3","10","2","11","3","13","5","13","2","13","4","7","3","14","5","8","4","7","4","10","1","10","3","11","4","12","1","10","1","14","3","13","3","13","3","14","2","12"
,"1","10","3","10","1","11","3","13","5","13","2","13","4","7","3","14","5","7","4","7","4","10","1","10","3","11","4","12","1","10","1","14","3","13","3","13","3","14","2","12"
,"1","10","3","10","0","11","3","13","5","13","2","13","4","7","3","14","5","7","4","7","4","10","1","10","3","11","4","11","1","10","1","14","3","13","3","12","3","14","2","12"
,"1","10","3","9","0","11","3","13","5","13","2","13","4","7","3","14","5","7","4","7","4","10","1","10","3","11","4","11","1","10","1","14","3","13","3","12","3","14","2","12"
,"1","10","3","9","0","11","3","13","5","13","2","13","4","7","3","14","5","7","4","7","4","10","1","10","3","11","4","11","1","10","1","14","2","13","3","12","3","14","2","12"
,"1","10","3","9","0","11","3","13","5","13","2","13","4","7","3","14","5","7","4","7","4","10","1","10","3","11","4","11","1","10","1","14","2","13","3","12","3","14","2","12"
,"1","10","3","9","0","11","3","13","5","13","2","13","4","7","3","14","5","7","4","7","4","10","1","10","3","11","4","11","1","10","1","14","1","13","3","12","3","14","2","12"
,"1","10","3","9","0","11","3","13","5","13","2","13","4","7","3","14","5","7","4","7","4","10","1","9","3","11","4","11","1","10","1","13","1","13","3","12","3","14","2","12"
,"1","10","3","9","0","11","3","13","5","13","2","13","4","7","3","14","5","7","4","7","4","10","1","9","3","11","4","11","1","10","1","13","1","13","3","12","3","14","2","12"
,"1","10","3","9","0","11","3","13","5","13","2","13","4","7","3","14","5","7","4","7","4","10","1","9","3","11","4","11","1","10","1","13","1","13","3","12","3","14","2","12"
,"1","10","3","9","0","11","3","13","5","13","2","13","4","7","3","13","5","6","4","7","4","10","1","9","3","11","4","11","1","10","1","13","1","13","3","12","3","14","2","12"
,"1","10","3","9","0","11","3","13","5","13","2","13","4","7","3","13","5","6","4","7","4","10","1","9","3","11","4","11","1","10","1","13","1","13","3","12","3","14","2","12"
